title,price,location,ambientes,banos,metros_cuadrados,link
Departamento Monoambiente - España 37 - Centro Rosario | Alquiler,250000.0,"España 37, Alberto Olmedo, Rosario, Santa Fe",1,1,32.0,https://departamento.mercadolibre.com.ar/MLA-1455383749-departamento-monoambiente-espana-37-centro-rosario-alquiler-_JM#polycard_client=search-nordic&position=33&search_layout=grid&type=item&tracking_id=751dafc8-08b8-478f-9844-85b4b108da25
Departamento Monoambiente En Centro,230000.0,"Santiago Al 800, Centro, Rosario, Santa Fe",1,1,27.0,https://departamento.mercadolibre.com.ar/MLA-1454620765-departamento-monoambiente-en-centro-_JM#polycard_client=search-nordic&position=34&search_layout=grid&type=item&tracking_id=751dafc8-08b8-478f-9844-85b4b108da25
Alquiler Mono Republica Sexta,120000.0,"Antonelli 0, Centro, Rosario, Santa Fe",1,1,22.0,https://departamento.mercadolibre.com.ar/MLA-1923456526-alquiler-mono-republica-sexta-_JM#polycard_client=search-nordic&position=35&search_layout=grid&type=item&tracking_id=751dafc8-08b8-478f-9844-85b4b108da25
Alquiler Un Dormitorio Amoblado,450000.0,"COLON 1412, Martin, Rosario, Santa Fe",3,1,37.0,https://departamento.mercadolibre.com.ar/MLA-1939914348-alquiler-un-dormitorio-amoblado-_JM#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=751dafc8-08b8-478f-9844-85b4b108da25
Monoambiente En Alquiler Pichincha,220000.0,"Urquiza 2700, Centro, Rosario, Santa Fe",1,1,29.0,https://departamento.mercadolibre.com.ar/MLA-1937550512-monoambiente-en-alquiler-pichincha-_JM#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=751dafc8-08b8-478f-9844-85b4b108da25
Alquiler Monoambiente En Pichincha,170000.0,"Martín Rodríguez 400, Centro, Rosario, Santa Fe",1,1,25.0,https://departamento.mercadolibre.com.ar/MLA-1455770449-alquiler-monoambiente-en-pichincha-_JM#polycard_client=search-nordic&position=38&search_layout=grid&type=item&tracking_id=751dafc8-08b8-478f-9844-85b4b108da25
Alquiler Departamento Monoambiente Con Balcon - Paraguay 154,230000.0,"Paraguay 154, Centro, Rosario, Santa Fe",1,1,35.0,https://departamento.mercadolibre.com.ar/MLA-1454055221-alquiler-departamento-monoambiente-con-balcon-paraguay-154-_JM#polycard_client=search-nordic&position=39&search_layout=grid&type=item&tracking_id=751dafc8-08b8-478f-9844-85b4b108da25
Monoambiente Proximo A Utn Y Pellegrini.,160000.0,"Paraguay Al 1400, Rosario, Santa Fe",1,1,26.0,https://departamento.mercadolibre.com.ar/MLA-1934878924-monoambiente-proximo-a-utn-y-pellegrini-_JM#polycard_client=search-nordic&position=40&search_layout=grid&type=item&tracking_id=751dafc8-08b8-478f-9844-85b4b108da25
Monoambiente Zona Unr Medicina,130000.0,"Urquiza Al 3200, Centro, Rosario, Santa Fe",1,1,25.0,https://departamento.mercadolibre.com.ar/MLA-1438169449-monoambiente-zona-unr-medicina-_JM#polycard_client=search-nordic&position=41&search_layout=grid&type=item&tracking_id=751dafc8-08b8-478f-9844-85b4b108da25
Dpto Monoambiente Totalmente Amueblado Y Equipado Con Balcon,240000.0,"Santiago 853, Rosario, Provincia De Santa Fe, Argentina, Centro, Rosario, Santa Fe",1,1,35.0,https://departamento.mercadolibre.com.ar/MLA-1924852570-dpto-monoambiente-totalmente-amueblado-y-equipado-con-balcon-_JM#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=751dafc8-08b8-478f-9844-85b4b108da25
Departamento En Un Dormitorio En Alquiler,230000.0,"Güemes Al 1800, Alberto Olmedo, Rosario, Santa Fe",2,1,42.0,https://departamento.mercadolibre.com.ar/MLA-1453803951-departamento-en-un-dormitorio-en-alquiler-_JM#polycard_client=search-nordic&position=43&search_layout=grid&type=item&tracking_id=751dafc8-08b8-478f-9844-85b4b108da25
3 De Febrero Al 1000 - Alquiler Monoambiente En Rosario -,140000.0,"3 DE Febrero Al 1000, Centro, Rosario, Santa Fe",1,1,19.0,https://departamento.mercadolibre.com.ar/MLA-1455720623-3-de-febrero-al-1000-alquiler-monoambiente-en-rosario--_JM#polycard_client=search-nordic&position=44&search_layout=grid&type=item&tracking_id=751dafc8-08b8-478f-9844-85b4b108da25
"Ov. Lagos 500 - Monoambiente En Alquiler - Rosario, Pichincha",150000.0,"Ov. Lagos Y Urquiza, Alberto Olmedo, Rosario, Santa Fe",1,1,27.0,https://departamento.mercadolibre.com.ar/MLA-1929835272-ov-lagos-500-monoambiente-en-alquiler-rosario-pichincha-_JM#polycard_client=search-nordic&position=45&search_layout=grid&type=item&tracking_id=751dafc8-08b8-478f-9844-85b4b108da25
Departamento 1 Dormitorio En Centro,260000.0,"Santiago Al 800, Centro, Rosario, Santa Fe",2,1,45.0,https://departamento.mercadolibre.com.ar/MLA-1454610701-departamento-1-dormitorio-en-centro-_JM#polycard_client=search-nordic&position=46&search_layout=grid&type=item&tracking_id=751dafc8-08b8-478f-9844-85b4b108da25
Alquiler Departamento 2 Dormitorios - Mendoza 1000 Rosario,350000.0,"Mendoza Al 1000, Centro, Rosario, Santa Fe",3,1,67.0,https://departamento.mercadolibre.com.ar/MLA-1939934086-alquiler-departamento-2-dormitorios-mendoza-1000-rosario-_JM#polycard_client=search-nordic&position=48&search_layout=grid&type=item&tracking_id=751dafc8-08b8-478f-9844-85b4b108da25
Monoambiente En Alquiler Con Balcón Al Frente - Balcarce Al 900,200000.0,"Balcarce Al 900, Centro, Rosario, Santa Fe",1,1,36.0,https://departamento.mercadolibre.com.ar/MLA-1926713038-monoambiente-en-alquiler-con-balcon-al-frente-balcarce-al-900-_JM#polycard_client=search-nordic&position=1&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Departamento 1 Dormitorio En Fisherton,500000.0,"Allipi Al 9200, Fisherton, Rosario, Santa Fe",2,1,51.0,https://departamento.mercadolibre.com.ar/MLA-1935316774-departamento-1-dormitorio-en-fisherton-_JM#polycard_client=search-nordic&position=2&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Departamento - Macrocentro,160000.0,"3 De Febrero Y Vera Mujica, Rosario, Santa Fe",1,1,25.0,https://departamento.mercadolibre.com.ar/MLA-1455734247-departamento-macrocentro-_JM#polycard_client=search-nordic&position=3&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Alquiler 1 Dormitorio Céntrico Con Balcón,190000.0,"Balcarce Y 3 De Febrero, Centro, Rosario, Santa Fe",2,1,32.0,https://departamento.mercadolibre.com.ar/MLA-1448897571-alquiler-1-dormitorio-centrico-con-balcon-_JM#polycard_client=search-nordic&position=4&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Alquilo Departamento 2 Ambientes Centro Rosario,300000.0,"San Juan 2756, Centro, Rosario, Santa Fe",2,1,40.0,https://departamento.mercadolibre.com.ar/MLA-1448751235-alquilo-departamento-2-ambientes-centro-rosario-_JM#polycard_client=search-nordic&position=5&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Alquiler Departamento 1 Dormitorio,210000.0,"Cochabamba Al 800, Abasto, Rosario, Santa Fe",2,1,35.0,https://departamento.mercadolibre.com.ar/MLA-1906613658-alquiler-departamento-1-dormitorio-_JM#polycard_client=search-nordic&position=6&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Rosario - Av. Francia 1541 12.03,130000.0,"Rosario - Av. Francia 1541 12.03, Rosario, Santa Fe",1,1,20.0,https://departamento.mercadolibre.com.ar/MLA-1859558276-rosario-av-francia-1541-1203-_JM#polycard_client=search-nordic&position=7&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Monoambiente Echesortu.,150000.0,"Rio De Janeiro Y San Luis, Rosario, Santa Fe",1,1,30.0,https://departamento.mercadolibre.com.ar/MLA-1920569828-monoambiente-echesortu-_JM#polycard_client=search-nordic&position=8&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Monoambiente En Zona Centro,170000.0,"Paraguay 1019, Centro, Rosario, Santa Fe",1,1,28.0,https://departamento.mercadolibre.com.ar/MLA-1455909057-monoambiente-en-zona-centro-_JM#polycard_client=search-nordic&position=9&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
"Alquila Santa Fe 2609, Contra Frente, 44 M2,",270000.0,"Santa Fe 2600, Rosario, Provincia De Santa Fe, Argentina, Alberto Olmedo, Rosario, Santa Fe",2,1,41.0,https://departamento.mercadolibre.com.ar/MLA-1868225456-alquila-santa-fe-2609-contra-frente-44-m2-_JM#polycard_client=search-nordic&position=11&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Alquiler | Corrientes 2280 | Monoambiente,120000.0,"Corrientes 2280, Centro, Rosario, Santa Fe",1,1,27.0,https://departamento.mercadolibre.com.ar/MLA-1868688320-alquiler-corrientes-2280-monoambiente-_JM#polycard_client=search-nordic&position=12&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
San Luis 2857,150000.0,"SAN LUIS 2857, Rosario, Santa Fe",1,1,30.0,https://departamento.mercadolibre.com.ar/MLA-1439211723-san-luis-2857-_JM#polycard_client=search-nordic&position=13&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Departamento - Macrocentro,140000.0,"Zeballos Y Alvear, Rosario, Santa Fe",1,1,28.0,https://departamento.mercadolibre.com.ar/MLA-1444292245-departamento-macrocentro-_JM#polycard_client=search-nordic&position=14&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
"C & P Inmobiliaria: Zeballos 3247, 40 M2 Cubiertos, Balcón Terraza, Ventilación Cruzada",250000.0,"Zeballos 3200, Centro, Rosario, Santa Fe",2,1,40.0,https://departamento.mercadolibre.com.ar/MLA-1931282138-c-p-inmobiliaria-zeballos-3247-40-m2-cubiertos-balcon-terraza-ventilacion-cruzada-_JM#polycard_client=search-nordic&position=15&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Departamento - Macrocentro,160000.0,"Ricchieri Al 1100, Rosario, Santa Fe",1,1,24.0,https://departamento.mercadolibre.com.ar/MLA-1937531172-departamento-macrocentro-_JM#polycard_client=search-nordic&position=16&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
"Caferatta 1072, Estrenar, Balcón, Sum Con Parrillero.-",180000.0,"Cafferata 1000, Echesortu, Rosario, Santa Fe",1,1,4.0,https://departamento.mercadolibre.com.ar/MLA-1913278098-caferatta-1072-estrenar-balcon-sum-con-parrillero--_JM#polycard_client=search-nordic&position=17&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Montevideo 1738 De Escaleras,140000.0,"MONTEVIDEO 1738, Rosario, Santa Fe",1,1,30.0,https://departamento.mercadolibre.com.ar/MLA-1454443889-montevideo-1738-de-escaleras-_JM#polycard_client=search-nordic&position=18&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Colón 1998 - Dpto De 1 Dormitorio Externo.,300000.0,"Colón 1950, Centro, Rosario, Santa Fe",2,1,42.0,https://departamento.mercadolibre.com.ar/MLA-1934404096-colon-1998-dpto-de-1-dormitorio-externo-_JM#polycard_client=search-nordic&position=19&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
"Del Rey Inmobiliaria Alquila: Zeballos 2685, 26 M2, 8 Años Antigüedad.",180000.0,"Zeballos 2685, Centro, Rosario, Santa Fe",2,1,26.0,https://departamento.mercadolibre.com.ar/MLA-1874190554-del-rey-inmobiliaria-alquila-zeballos-2685-26-m2-8-anos-antiguedad-_JM#polycard_client=search-nordic&position=20&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Departamento - Macrocentro,150000.0,"Moreno Al 1400, Rosario, Santa Fe",1,1,27.0,https://departamento.mercadolibre.com.ar/MLA-1886826436-departamento-macrocentro-_JM#polycard_client=search-nordic&position=21&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Departamento - Macrocentro,170000.0,"Moreno Al 1400, Rosario, Santa Fe",1,1,27.0,https://departamento.mercadolibre.com.ar/MLA-1455141241-departamento-macrocentro-_JM#polycard_client=search-nordic&position=22&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Semipiso De Lujo-vista Franca Al Río-4 Dormitorios,1100.0,"1 De Mayo 951, Martin, Rosario, Santa Fe",6,4,240.0,https://departamento.mercadolibre.com.ar/MLA-1945567178-semipiso-de-lujo-vista-franca-al-rio-4-dormitorios-_JM#polycard_client=search-nordic&position=23&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Echesortu. Monoambiente A Estrenar En Alquiler,190000.0,"Constitución 1091, Echesortu, Rosario, Santa Fe",1,1,32.0,https://departamento.mercadolibre.com.ar/MLA-1456655663-echesortu-monoambiente-a-estrenar-en-alquiler-_JM#polycard_client=search-nordic&position=24&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Monoambiente,175000.0,"San Martin 519, Centro, Rosario, Santa Fe",1,1,30.0,https://departamento.mercadolibre.com.ar/MLA-1457394229-monoambiente-_JM#polycard_client=search-nordic&position=25&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Moderno Monoambiente Amoblado!! Dueño Directo!!,350000.0,"Pichincha Bis 86, Alberto Olmedo, Rosario, Santa Fe",1,1,41.0,https://departamento.mercadolibre.com.ar/MLA-1942824032-moderno-monoambiente-amoblado-dueno-directo-_JM#polycard_client=search-nordic&position=26&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Dueño Directo Alquila Monoambiente Amplio. A Una Cuadra Del Monumento A La Bandera. San Lorenzo 756,220000.0,"San Lorenzo 756, Centro, Rosario, Santa Fe",1,1,35.0,https://departamento.mercadolibre.com.ar/MLA-1930400270-dueno-directo-alquila-monoambiente-amplio-a-una-cuadra-del-monumento-a-la-bandera-san-lorenzo-756-_JM#polycard_client=search-nordic&position=27&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Alquiler Monoambiente. Rosario. Ov Lagos 722. Zona Universidades.,170000.0,"Av. Ovidio Lagos 722, Alberto Olmedo, Rosario, Santa Fe",1,1,24.0,https://departamento.mercadolibre.com.ar/MLA-1938775818-alquiler-monoambiente-rosario-ov-lagos-722-zona-universidades-_JM#polycard_client=search-nordic&position=28&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Alquilo Departamento 2 Dormitorios.dueño Directo.,350000.0,"Cochabamba Y Chacabuco 46 Bis, República De La Sexta, Rosario, Santa Fe",4,1,55.0,https://departamento.mercadolibre.com.ar/MLA-1935155798-alquilo-departamento-2-dormitoriosdueno-directo-_JM#polycard_client=search-nordic&position=29&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Alquiler Centro Rosario 2 Dormitorio Lavadero Cochera Balcon,450000.0,"Paraguay 1459, Centro, Rosario, Santa Fe",3,1,65.0,https://departamento.mercadolibre.com.ar/MLA-1455571037-alquiler-centro-rosario-2-dormitorio-lavadero-cochera-balcon-_JM#polycard_client=search-nordic&position=30&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Departamento 1 Dormitorio,250000.0,"Mariano Moreno 2896, Rosario, Provincia De Santa Fe, Argentina, España Y Hospitales, Rosario, Santa Fe",2,1,35.0,https://departamento.mercadolibre.com.ar/MLA-1454024485-departamento-1-dormitorio-_JM#polycard_client=search-nordic&position=31&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Depto 1 Dormitorio. Rosario. Salta 1875,280000.0,"SALTA 1875, Centro, Rosario, Santa Fe",2,1,47.0,https://departamento.mercadolibre.com.ar/MLA-1938762922-depto-1-dormitorio-rosario-salta-1875-_JM#polycard_client=search-nordic&position=32&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
"Departamento Urquiza 3800, Plena Zona Facultades, Excelente Estado, Semipiso Muy Luminoso",220000.0,"Urquiza 3810, Luis Agote, Rosario, Santa Fe",2,1,45.0,https://departamento.mercadolibre.com.ar/MLA-1936199700-departamento-urquiza-3800-plena-zona-facultades-excelente-estado-semipiso-muy-luminoso-_JM#polycard_client=search-nordic&position=33&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Departamento Un Dormitorio,220000.0,"Arijón 1511, Tiro Suizo, Rosario, Santa Fe",2,1,35.0,https://departamento.mercadolibre.com.ar/MLA-1456263145-departamento-un-dormitorio-_JM#polycard_client=search-nordic&position=34&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Departamento Piso Exclusivo,255000.0,"Montevideo 375, Rosario, Provincia De Santa Fe, Argentina, Centro, Rosario, Santa Fe",4,1,76.0,https://departamento.mercadolibre.com.ar/MLA-1455764103-departamento-piso-exclusivo-_JM#polycard_client=search-nordic&position=35&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Departamento 1 Dormitorio. Zona Centro A Metros Del Rio,350000.0,"Balcarce 175, Centro, Rosario, Santa Fe",5,1,45.0,https://departamento.mercadolibre.com.ar/MLA-1939158454-departamento-1-dormitorio-zona-centro-a-metros-del-rio-_JM#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Monoambiente Con Balcon Terraza,185000.0,"Ayacucho 1985, República De La Sexta, Rosario, Santa Fe",1,1,40.0,https://departamento.mercadolibre.com.ar/MLA-1942533374-monoambiente-con-balcon-terraza-_JM#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Departamento 1 Dormitorio Centro,180000.0,"Entre Ríos 483, Centro, Rosario, Santa Fe",3,1,27.0,https://departamento.mercadolibre.com.ar/MLA-1455120725-departamento-1-dormitorio-centro-_JM#polycard_client=search-nordic&position=38&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Alquilo Encantador Departamento De Un Dormitorio,199000.0,"Av. Eva Perón 4868, Echesortu, Rosario, Santa Fe",2,1,44.0,https://departamento.mercadolibre.com.ar/MLA-1453856823-alquilo-encantador-departamento-de-un-dormitorio-_JM#polycard_client=search-nordic&position=39&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
"Monoambiente. Ingreso Con Doble.puerta, A Galería Techada.",100000.0,"Pasaje Ferrari 2777, Villa Gobernador Gálvez, Rosario, Santa Fe",1,1,15.0,https://departamento.mercadolibre.com.ar/MLA-1940506360-monoambiente-ingreso-con-doblepuerta-a-galeria-techada-_JM#polycard_client=search-nordic&position=40&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Alquilo 2 Dorm+2 Baños+cochera+balcón.rosario Centro,450000.0,"Corrientes 1462, Centro, Rosario, Santa Fe",4,2,85.0,https://departamento.mercadolibre.com.ar/MLA-1453277319-alquilo-2-dorm2-banoscocherabalconrosario-centro-_JM#polycard_client=search-nordic&position=41&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Alquiler Departamento De Una Habitación A Estrenar,280000.0,"Mendoza 1028, Centro, Rosario, Santa Fe",2,1,45.0,https://departamento.mercadolibre.com.ar/MLA-1932153818-alquiler-departamento-de-una-habitacion-a-estrenar-_JM#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Departamento Un Dormitorio,160000.0,"9 De Julio 1368, Centro, Rosario, Santa Fe",2,1,34.0,https://departamento.mercadolibre.com.ar/MLA-1455826681-departamento-un-dormitorio-_JM#polycard_client=search-nordic&position=43&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
Dueño Alquila Departamento De Pasillo,199000.0,"Av. Eva Perón 4868, Echesortu, Rosario, Santa Fe",2,1,44.0,https://departamento.mercadolibre.com.ar/MLA-1453857601-dueno-alquila-departamento-de-pasillo-_JM#polycard_client=search-nordic&position=44&search_layout=grid&type=item&tracking_id=a6ad8160-3990-4494-85c8-fea21d86da41
